Id,code_module_x,code_presentation_x_x,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,score,final_result
1973,FFF,2014B,F,South East Region,Lower Than A Level,70-80%,0-35,0,60,94,Pass
1974,FFF,2014B,F,South East Region,Lower Than A Level,70-80%,0-35,0,60,94,Pass
1975,CCC,2014J,F,London Region,Post Graduate Qualification,20-30%,35-55,0,60,68,Withdrawn
1976,CCC,2014J,F,London Region,Post Graduate Qualification,20-30%,35-55,0,60,68,Withdrawn
1977,CCC,2014J,F,London Region,Post Graduate Qualification,20-30%,35-55,0,60,68,Withdrawn
1978,CCC,2014J,F,London Region,Post Graduate Qualification,20-30%,35-55,0,60,68,Withdrawn
1979,FFF,2014B,F,London Region,Post Graduate Qualification,20-30%,35-55,0,60,68,Pass
1980,FFF,2014B,F,London Region,Post Graduate Qualification,20-30%,35-55,0,60,68,Pass
1981,FFF,2014B,F,London Region,Post Graduate Qualification,20-30%,35-55,0,60,68,Pass
1982,FFF,2014B,F,London Region,Post Graduate Qualification,20-30%,35-55,0,60,68,Pass
1983,CCC,2014J,M,South West Region,Lower Than A Level,50-60%,0-35,0,60,82,Withdrawn
1984,CCC,2014J,M,South West Region,Lower Than A Level,50-60%,0-35,0,60,82,Withdrawn
1985,CCC,2014J,M,South West Region,Lower Than A Level,50-60%,0-35,0,60,82,Withdrawn
1986,CCC,2014J,M,South West Region,Lower Than A Level,50-60%,0-35,0,60,82,Withdrawn
1987,FFF,2014B,M,South West Region,Lower Than A Level,50-60%,0-35,0,60,82,Pass
1988,FFF,2014B,M,South West Region,Lower Than A Level,50-60%,0-35,0,60,82,Pass
1989,FFF,2014B,M,South West Region,Lower Than A Level,50-60%,0-35,0,60,82,Pass
1990,FFF,2014B,M,South West Region,Lower Than A Level,50-60%,0-35,0,60,82,Pass
1991,CCC,2014J,M,South East Region,HE Qualification,60-70%,0-35,0,90,90,Withdrawn
1992,CCC,2014J,M,South East Region,HE Qualification,60-70%,0-35,0,90,90,Withdrawn
1993,CCC,2014J,M,South East Region,HE Qualification,60-70%,0-35,0,90,90,Withdrawn
1994,CCC,2014J,M,South East Region,HE Qualification,60-70%,0-35,0,90,90,Withdrawn
1995,FFF,2014B,M,South East Region,HE Qualification,60-70%,0-35,0,60,90,Pass
1996,FFF,2014B,M,South East Region,HE Qualification,60-70%,0-35,0,60,90,Pass
1997,FFF,2014B,M,South East Region,HE Qualification,60-70%,0-35,0,60,90,Pass
1998,FFF,2014B,M,South East Region,HE Qualification,60-70%,0-35,0,60,90,Pass
1999,CCC,2014J,M,South Region,Lower Than A Level,70-80%,55<=,0,60,98,Withdrawn
2000,CCC,2014J,M,South Region,Lower Than A Level,70-80%,55<=,0,60,98,Withdrawn
2001,CCC,2014J,M,South Region,Lower Than A Level,70-80%,55<=,0,60,98,Withdrawn
2002,CCC,2014J,M,South Region,Lower Than A Level,70-80%,55<=,0,60,98,Withdrawn
2003,FFF,2014B,M,South Region,Lower Than A Level,70-80%,35-55,0,60,98,Pass
2004,FFF,2014B,M,South Region,Lower Than A Level,70-80%,35-55,0,60,98,Pass
2005,FFF,2014B,M,South Region,Lower Than A Level,70-80%,35-55,0,60,98,Pass
2006,FFF,2014B,M,South Region,Lower Than A Level,70-80%,35-55,0,60,98,Pass
2007,CCC,2014J,M,South West Region,HE Qualification,40-50%,35-55,1,60,74,Withdrawn
2008,CCC,2014J,M,South West Region,HE Qualification,40-50%,35-55,1,60,74,Withdrawn
2009,CCC,2014J,M,South West Region,HE Qualification,40-50%,35-55,1,60,74,Withdrawn
2010,CCC,2014J,M,South West Region,HE Qualification,40-50%,35-55,1,60,74,Withdrawn
2011,FFF,2014B,M,South West Region,HE Qualification,40-50%,35-55,0,90,74,Pass
2012,FFF,2014B,M,South West Region,HE Qualification,40-50%,35-55,0,90,74,Pass
2013,FFF,2014B,M,South West Region,HE Qualification,40-50%,35-55,0,90,74,Pass
2014,FFF,2014B,M,South West Region,HE Qualification,40-50%,35-55,0,90,74,Pass
2015,CCC,2014J,M,Ireland,HE Qualification,80-90%,0-35,0,90,92,Withdrawn
2016,CCC,2014J,M,Ireland,HE Qualification,80-90%,0-35,0,90,92,Withdrawn
2017,CCC,2014J,M,Ireland,HE Qualification,80-90%,0-35,0,90,92,Withdrawn
2018,CCC,2014J,M,Ireland,HE Qualification,80-90%,0-35,0,90,92,Withdrawn
2019,FFF,2014B,M,Ireland,HE Qualification,80-90%,0-35,0,60,92,Distinction
2020,FFF,2014B,M,Ireland,HE Qualification,80-90%,0-35,0,60,92,Distinction
2021,FFF,2014B,M,Ireland,HE Qualification,80-90%,0-35,0,60,92,Distinction
2022,FFF,2014B,M,Ireland,HE Qualification,80-90%,0-35,0,60,92,Distinction
2023,DDD,2013B,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,240,76,Withdrawn
2024,DDD,2013B,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,240,76,Withdrawn
2025,DDD,2013B,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,240,76,Withdrawn
2026,DDD,2013B,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,240,76,Withdrawn
2027,DDD,2013B,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,240,76,Withdrawn
2028,DDD,2013B,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,240,76,Withdrawn
2029,DDD,2013B,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,240,76,Withdrawn
2030,DDD,2013B,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,240,76,Withdrawn
2031,FFF,2014B,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,1,180,76,Withdrawn
2032,FFF,2014B,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,1,180,76,Withdrawn
2033,FFF,2014B,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,1,180,76,Withdrawn
2034,FFF,2014B,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,1,180,76,Withdrawn
2035,FFF,2014B,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,1,180,76,Withdrawn
2036,FFF,2014B,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,1,180,76,Withdrawn
2037,FFF,2014B,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,1,180,76,Withdrawn
2038,FFF,2014B,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,1,180,76,Withdrawn
2039,DDD,2013B,M,East Midlands Region,Lower Than A Level,Oct-20,0-35,1,180,78,Withdrawn
2040,DDD,2013B,M,East Midlands Region,Lower Than A Level,Oct-20,0-35,1,180,78,Withdrawn
2041,DDD,2013B,M,East Midlands Region,Lower Than A Level,Oct-20,0-35,1,180,78,Withdrawn
2042,DDD,2013B,M,East Midlands Region,Lower Than A Level,Oct-20,0-35,1,180,78,Withdrawn
2043,FFF,2014B,M,East Midlands Region,Lower Than A Level,Oct-20,35-55,0,60,78,Fail
2044,FFF,2014B,M,East Midlands Region,Lower Than A Level,Oct-20,35-55,0,60,78,Fail
2045,FFF,2014B,M,East Midlands Region,Lower Than A Level,Oct-20,35-55,0,60,78,Fail
2046,FFF,2014B,M,East Midlands Region,Lower Than A Level,Oct-20,35-55,0,60,78,Fail
2047,DDD,2013J,M,Wales,Lower Than A Level,60-70%,0-35,0,120,84,Withdrawn
2048,DDD,2013J,M,Wales,Lower Than A Level,60-70%,0-35,0,120,84,Withdrawn
2049,DDD,2013J,M,Wales,Lower Than A Level,60-70%,0-35,0,120,84,Withdrawn
2050,DDD,2013J,M,Wales,Lower Than A Level,60-70%,0-35,0,120,84,Withdrawn
2051,DDD,2013J,M,Wales,Lower Than A Level,60-70%,0-35,0,120,84,Withdrawn
2052,DDD,2013J,M,Wales,Lower Than A Level,60-70%,0-35,0,120,84,Withdrawn
2053,DDD,2013J,M,Wales,Lower Than A Level,60-70%,0-35,0,120,84,Withdrawn
2054,DDD,2013J,M,Wales,Lower Than A Level,60-70%,0-35,0,120,84,Withdrawn
2055,FFF,2014B,M,Wales,Lower Than A Level,60-70%,0-35,0,120,84,Withdrawn
2056,FFF,2014B,M,Wales,Lower Than A Level,60-70%,0-35,0,120,84,Withdrawn
2057,FFF,2014B,M,Wales,Lower Than A Level,60-70%,0-35,0,120,84,Withdrawn
2058,FFF,2014B,M,Wales,Lower Than A Level,60-70%,0-35,0,120,84,Withdrawn
2059,FFF,2014B,M,Wales,Lower Than A Level,60-70%,0-35,0,120,84,Withdrawn
2060,FFF,2014B,M,Wales,Lower Than A Level,60-70%,0-35,0,120,84,Withdrawn
2061,FFF,2014B,M,Wales,Lower Than A Level,60-70%,0-35,0,120,84,Withdrawn
2062,FFF,2014B,M,Wales,Lower Than A Level,60-70%,0-35,0,120,84,Withdrawn
2063,DDD,2013J,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,1,120,80,Withdrawn
2064,DDD,2013J,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,1,120,80,Withdrawn
2065,DDD,2013J,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,1,120,80,Withdrawn
2066,DDD,2013J,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,1,120,80,Withdrawn
2067,FFF,2014B,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,1,120,80,Pass
2068,FFF,2014B,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,1,120,80,Pass
2069,FFF,2014B,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,1,120,80,Pass
2070,FFF,2014B,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,1,120,80,Pass
2071,DDD,2014B,M,South Region,Lower Than A Level,40-50%,0-35,0,120,74,Withdrawn
2072,DDD,2014B,M,South Region,Lower Than A Level,40-50%,0-35,0,120,74,Withdrawn
2073,DDD,2014B,M,South Region,Lower Than A Level,40-50%,0-35,0,120,74,Withdrawn
2074,DDD,2014B,M,South Region,Lower Than A Level,40-50%,0-35,0,120,74,Withdrawn
2075,FFF,2014B,M,South Region,Lower Than A Level,40-50%,0-35,0,120,74,Pass
2076,FFF,2014B,M,South Region,Lower Than A Level,40-50%,0-35,0,120,74,Pass
2077,FFF,2014B,M,South Region,Lower Than A Level,40-50%,0-35,0,120,74,Pass
2078,FFF,2014B,M,South Region,Lower Than A Level,40-50%,0-35,0,120,74,Pass
2079,EEE,2014J,M,Wales,Lower Than A Level,60-70%,0-35,0,90,72,Withdrawn
2080,EEE,2014J,M,Wales,Lower Than A Level,60-70%,0-35,0,90,72,Withdrawn
2081,EEE,2014J,M,Wales,Lower Than A Level,60-70%,0-35,0,90,72,Withdrawn
2082,EEE,2014J,M,Wales,Lower Than A Level,60-70%,0-35,0,90,72,Withdrawn
2083,EEE,2014J,M,Wales,Lower Than A Level,60-70%,0-35,0,90,72,Withdrawn
2084,EEE,2014J,M,Wales,Lower Than A Level,60-70%,0-35,0,90,72,Withdrawn
2085,EEE,2014J,M,Wales,Lower Than A Level,60-70%,0-35,0,90,72,Withdrawn
2086,EEE,2014J,M,Wales,Lower Than A Level,60-70%,0-35,0,90,72,Withdrawn
2087,FFF,2014B,M,Wales,Lower Than A Level,60-70%,0-35,0,120,72,Withdrawn
2088,FFF,2014B,M,Wales,Lower Than A Level,60-70%,0-35,0,120,72,Withdrawn
2089,FFF,2014B,M,Wales,Lower Than A Level,60-70%,0-35,0,120,72,Withdrawn
2090,FFF,2014B,M,Wales,Lower Than A Level,60-70%,0-35,0,120,72,Withdrawn
2091,FFF,2014B,M,Wales,Lower Than A Level,60-70%,0-35,0,120,72,Withdrawn
2092,FFF,2014B,M,Wales,Lower Than A Level,60-70%,0-35,0,120,72,Withdrawn
2093,FFF,2014B,M,Wales,Lower Than A Level,60-70%,0-35,0,120,72,Withdrawn
2094,FFF,2014B,M,Wales,Lower Than A Level,60-70%,0-35,0,120,72,Withdrawn
2095,EEE,2014J,M,North Region,HE Qualification,20-30%,0-35,0,60,54,Withdrawn
2096,EEE,2014J,M,North Region,HE Qualification,20-30%,0-35,0,60,54,Withdrawn
2097,EEE,2014J,M,North Region,HE Qualification,20-30%,0-35,0,60,54,Withdrawn
2098,EEE,2014J,M,North Region,HE Qualification,20-30%,0-35,0,60,54,Withdrawn
2099,EEE,2014J,M,North Region,HE Qualification,20-30%,0-35,0,60,54,Withdrawn
2100,EEE,2014J,M,North Region,HE Qualification,20-30%,0-35,0,60,54,Withdrawn
2101,EEE,2014J,M,North Region,HE Qualification,20-30%,0-35,0,60,54,Withdrawn
2102,EEE,2014J,M,North Region,HE Qualification,20-30%,0-35,0,60,54,Withdrawn
2103,FFF,2014B,M,North Region,HE Qualification,20-30%,0-35,0,60,54,Withdrawn
2104,FFF,2014B,M,North Region,HE Qualification,20-30%,0-35,0,60,54,Withdrawn
2105,FFF,2014B,M,North Region,HE Qualification,20-30%,0-35,0,60,54,Withdrawn
2106,FFF,2014B,M,North Region,HE Qualification,20-30%,0-35,0,60,54,Withdrawn
2107,FFF,2014B,M,North Region,HE Qualification,20-30%,0-35,0,60,54,Withdrawn
2108,FFF,2014B,M,North Region,HE Qualification,20-30%,0-35,0,60,54,Withdrawn
2109,FFF,2014B,M,North Region,HE Qualification,20-30%,0-35,0,60,54,Withdrawn
2110,FFF,2014B,M,North Region,HE Qualification,20-30%,0-35,0,60,54,Withdrawn
2111,FFF,2013B,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,86,Withdrawn
2112,FFF,2013B,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,86,Withdrawn
2113,FFF,2013B,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,86,Withdrawn
2114,FFF,2013B,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,86,Withdrawn
2115,FFF,2014B,M,Wales,A Level or Equivalent,30-40%,0-35,1,60,86,Pass
2116,FFF,2014B,M,Wales,A Level or Equivalent,30-40%,0-35,1,60,86,Pass
2117,FFF,2014B,M,Wales,A Level or Equivalent,30-40%,0-35,1,60,86,Pass
2118,FFF,2014B,M,Wales,A Level or Equivalent,30-40%,0-35,1,60,86,Pass
2119,FFF,2013B,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,68,Fail
2120,FFF,2013B,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,68,Fail
2121,FFF,2013B,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,68,Fail
2122,FFF,2013B,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,68,Fail
2123,FFF,2013B,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,68,Fail
2124,FFF,2013B,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,68,Fail
2125,FFF,2013B,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,68,Fail
2126,FFF,2013B,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,68,Fail
2127,FFF,2014B,M,North Western Region,Lower Than A Level,0-10%,0-35,1,150,68,Withdrawn
2128,FFF,2014B,M,North Western Region,Lower Than A Level,0-10%,0-35,1,150,68,Withdrawn
2129,FFF,2014B,M,North Western Region,Lower Than A Level,0-10%,0-35,1,150,68,Withdrawn
2130,FFF,2014B,M,North Western Region,Lower Than A Level,0-10%,0-35,1,150,68,Withdrawn
2131,FFF,2014B,M,North Western Region,Lower Than A Level,0-10%,0-35,1,150,68,Withdrawn
2132,FFF,2014B,M,North Western Region,Lower Than A Level,0-10%,0-35,1,150,68,Withdrawn
2133,FFF,2014B,M,North Western Region,Lower Than A Level,0-10%,0-35,1,150,68,Withdrawn
2134,FFF,2014B,M,North Western Region,Lower Than A Level,0-10%,0-35,1,150,68,Withdrawn
2135,FFF,2014J,M,North Western Region,Lower Than A Level,0-10%,0-35,2,60,68,Withdrawn
2136,FFF,2014J,M,North Western Region,Lower Than A Level,0-10%,0-35,2,60,68,Withdrawn
2137,FFF,2014J,M,North Western Region,Lower Than A Level,0-10%,0-35,2,60,68,Withdrawn
2138,FFF,2014J,M,North Western Region,Lower Than A Level,0-10%,0-35,2,60,68,Withdrawn
2139,FFF,2014J,M,North Western Region,Lower Than A Level,0-10%,0-35,2,60,68,Withdrawn
2140,FFF,2014J,M,North Western Region,Lower Than A Level,0-10%,0-35,2,60,68,Withdrawn
2141,FFF,2014J,M,North Western Region,Lower Than A Level,0-10%,0-35,2,60,68,Withdrawn
2142,FFF,2014J,M,North Western Region,Lower Than A Level,0-10%,0-35,2,60,68,Withdrawn
2143,FFF,2013B,M,London Region,HE Qualification,Oct-20,35-55,0,90,56,Withdrawn
2144,FFF,2013B,M,London Region,HE Qualification,Oct-20,35-55,0,90,56,Withdrawn
2145,FFF,2013B,M,London Region,HE Qualification,Oct-20,35-55,0,90,56,Withdrawn
2146,FFF,2013B,M,London Region,HE Qualification,Oct-20,35-55,0,90,56,Withdrawn
2147,FFF,2014B,M,London Region,HE Qualification,Oct-20,35-55,1,60,56,Pass
2148,FFF,2014B,M,London Region,HE Qualification,Oct-20,35-55,1,60,56,Pass
2149,FFF,2014B,M,London Region,HE Qualification,Oct-20,35-55,1,60,56,Pass
2150,FFF,2014B,M,London Region,HE Qualification,Oct-20,35-55,1,60,56,Pass
2151,FFF,2013B,M,North Western Region,Lower Than A Level,30-40%,0-35,1,90,66,Withdrawn
2152,FFF,2013B,M,North Western Region,Lower Than A Level,30-40%,0-35,1,90,66,Withdrawn
2153,FFF,2013B,M,North Western Region,Lower Than A Level,30-40%,0-35,1,90,66,Withdrawn
2154,FFF,2013B,M,North Western Region,Lower Than A Level,30-40%,0-35,1,90,66,Withdrawn
2155,FFF,2013B,M,North Western Region,Lower Than A Level,30-40%,0-35,1,90,66,Withdrawn
2156,FFF,2013B,M,North Western Region,Lower Than A Level,30-40%,0-35,1,90,66,Withdrawn
2157,FFF,2013B,M,North Western Region,Lower Than A Level,30-40%,0-35,1,90,66,Withdrawn
2158,FFF,2013B,M,North Western Region,Lower Than A Level,30-40%,0-35,1,90,66,Withdrawn
2159,FFF,2013J,M,North Western Region,Lower Than A Level,30-40%,0-35,2,120,66,Withdrawn
2160,FFF,2013J,M,North Western Region,Lower Than A Level,30-40%,0-35,2,120,66,Withdrawn
2161,FFF,2013J,M,North Western Region,Lower Than A Level,30-40%,0-35,2,120,66,Withdrawn
2162,FFF,2013J,M,North Western Region,Lower Than A Level,30-40%,0-35,2,120,66,Withdrawn
2163,FFF,2013J,M,North Western Region,Lower Than A Level,30-40%,0-35,2,120,66,Withdrawn
2164,FFF,2013J,M,North Western Region,Lower Than A Level,30-40%,0-35,2,120,66,Withdrawn
2165,FFF,2013J,M,North Western Region,Lower Than A Level,30-40%,0-35,2,120,66,Withdrawn
2166,FFF,2013J,M,North Western Region,Lower Than A Level,30-40%,0-35,2,120,66,Withdrawn
2167,FFF,2014B,M,North Western Region,Lower Than A Level,30-40%,0-35,3,120,66,Fail
2168,FFF,2014B,M,North Western Region,Lower Than A Level,30-40%,0-35,3,120,66,Fail
2169,FFF,2014B,M,North Western Region,Lower Than A Level,30-40%,0-35,3,120,66,Fail
2170,FFF,2014B,M,North Western Region,Lower Than A Level,30-40%,0-35,3,120,66,Fail
2171,FFF,2014B,M,North Western Region,Lower Than A Level,30-40%,0-35,3,120,66,Fail
2172,FFF,2014B,M,North Western Region,Lower Than A Level,30-40%,0-35,3,120,66,Fail
2173,FFF,2014B,M,North Western Region,Lower Than A Level,30-40%,0-35,3,120,66,Fail
2174,FFF,2014B,M,North Western Region,Lower Than A Level,30-40%,0-35,3,120,66,Fail
2175,FFF,2013B,M,South West Region,HE Qualification,70-80%,35-55,0,60,82,Withdrawn
2176,FFF,2013B,M,South West Region,HE Qualification,70-80%,35-55,0,60,82,Withdrawn
2177,FFF,2013B,M,South West Region,HE Qualification,70-80%,35-55,0,60,82,Withdrawn
2178,FFF,2013B,M,South West Region,HE Qualification,70-80%,35-55,0,60,82,Withdrawn
2179,FFF,2014B,M,South West Region,HE Qualification,70-80%,35-55,2,120,82,Fail
2180,FFF,2014B,M,South West Region,HE Qualification,70-80%,35-55,2,120,82,Fail
2181,FFF,2014B,M,South West Region,HE Qualification,70-80%,35-55,2,120,82,Fail
2182,FFF,2014B,M,South West Region,HE Qualification,70-80%,35-55,2,120,82,Fail
2183,FFF,2013B,F,East Midlands Region,A Level or Equivalent,Oct-20,0-35,1,90,84,Withdrawn
2184,FFF,2013B,F,East Midlands Region,A Level or Equivalent,Oct-20,0-35,1,90,84,Withdrawn
2185,FFF,2013B,F,East Midlands Region,A Level or Equivalent,Oct-20,0-35,1,90,84,Withdrawn
2186,FFF,2013B,F,East Midlands Region,A Level or Equivalent,Oct-20,0-35,1,90,84,Withdrawn
2187,FFF,2014B,F,East Midlands Region,A Level or Equivalent,Oct-20,0-35,2,120,84,Fail
2188,FFF,2014B,F,East Midlands Region,A Level or Equivalent,Oct-20,0-35,2,120,84,Fail
2189,FFF,2014B,F,East Midlands Region,A Level or Equivalent,Oct-20,0-35,2,120,84,Fail
2190,FFF,2014B,F,East Midlands Region,A Level or Equivalent,Oct-20,0-35,2,120,84,Fail
2191,FFF,2013B,F,London Region,A Level or Equivalent,Oct-20,0-35,0,90,88,Withdrawn
2192,FFF,2013B,F,London Region,A Level or Equivalent,Oct-20,0-35,0,90,88,Withdrawn
2193,FFF,2013B,F,London Region,A Level or Equivalent,Oct-20,0-35,0,90,88,Withdrawn
2194,FFF,2013B,F,London Region,A Level or Equivalent,Oct-20,0-35,0,90,88,Withdrawn
2195,FFF,2014B,F,London Region,A Level or Equivalent,Oct-20,0-35,1,60,88,Pass
2196,FFF,2014B,F,London Region,A Level or Equivalent,Oct-20,0-35,1,60,88,Pass
2197,FFF,2014B,F,London Region,A Level or Equivalent,Oct-20,0-35,1,60,88,Pass
2198,FFF,2014B,F,London Region,A Level or Equivalent,Oct-20,0-35,1,60,88,Pass
2199,FFF,2013B,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,72,Withdrawn
2200,FFF,2013B,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,72,Withdrawn
2201,FFF,2013B,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,72,Withdrawn
2202,FFF,2013B,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,72,Withdrawn
2203,FFF,2014B,M,East Anglian Region,Lower Than A Level,70-80%,0-35,1,60,72,Fail
2204,FFF,2014B,M,East Anglian Region,Lower Than A Level,70-80%,0-35,1,60,72,Fail
2205,FFF,2014B,M,East Anglian Region,Lower Than A Level,70-80%,0-35,1,60,72,Fail
2206,FFF,2014B,M,East Anglian Region,Lower Than A Level,70-80%,0-35,1,60,72,Fail
2207,FFF,2013B,M,Scotland,Lower Than A Level,70-80%,0-35,1,120,90,Withdrawn
2208,FFF,2013B,M,Scotland,Lower Than A Level,70-80%,0-35,1,120,90,Withdrawn
2209,FFF,2013B,M,Scotland,Lower Than A Level,70-80%,0-35,1,120,90,Withdrawn
2210,FFF,2013B,M,Scotland,Lower Than A Level,70-80%,0-35,1,120,90,Withdrawn
2211,FFF,2014B,M,Scotland,Lower Than A Level,70-80%,0-35,2,120,90,Distinction
2212,FFF,2014B,M,Scotland,Lower Than A Level,70-80%,0-35,2,120,90,Distinction
2213,FFF,2014B,M,Scotland,Lower Than A Level,70-80%,0-35,2,120,90,Distinction
2214,FFF,2014B,M,Scotland,Lower Than A Level,70-80%,0-35,2,120,90,Distinction
2215,FFF,2013B,F,London Region,HE Qualification,20-30%,0-35,0,60,54,Withdrawn
2216,FFF,2013B,F,London Region,HE Qualification,20-30%,0-35,0,60,54,Withdrawn
2217,FFF,2013B,F,London Region,HE Qualification,20-30%,0-35,0,60,54,Withdrawn
2218,FFF,2013B,F,London Region,HE Qualification,20-30%,0-35,0,60,54,Withdrawn
2219,FFF,2014B,F,London Region,HE Qualification,20-30%,0-35,1,60,54,Fail
2220,FFF,2014B,F,London Region,HE Qualification,20-30%,0-35,1,60,54,Fail
2221,FFF,2014B,F,London Region,HE Qualification,20-30%,0-35,1,60,54,Fail
2222,FFF,2014B,F,London Region,HE Qualification,20-30%,0-35,1,60,54,Fail
2223,FFF,2013B,M,South East Region,A Level or Equivalent,30-40%,0-35,0,120,90,Withdrawn
2224,FFF,2013B,M,South East Region,A Level or Equivalent,30-40%,0-35,0,120,90,Withdrawn
2225,FFF,2013B,M,South East Region,A Level or Equivalent,30-40%,0-35,0,120,90,Withdrawn
2226,FFF,2013B,M,South East Region,A Level or Equivalent,30-40%,0-35,0,120,90,Withdrawn
2227,FFF,2013B,M,South East Region,A Level or Equivalent,30-40%,0-35,0,120,90,Withdrawn
2228,FFF,2013B,M,South East Region,A Level or Equivalent,30-40%,0-35,0,120,90,Withdrawn
2229,FFF,2013B,M,South East Region,A Level or Equivalent,30-40%,0-35,0,120,90,Withdrawn
2230,FFF,2013B,M,South East Region,A Level or Equivalent,30-40%,0-35,0,120,90,Withdrawn
2231,FFF,2013J,M,South East Region,A Level or Equivalent,30-40%,0-35,1,120,90,Withdrawn
2232,FFF,2013J,M,South East Region,A Level or Equivalent,30-40%,0-35,1,120,90,Withdrawn
2233,FFF,2013J,M,South East Region,A Level or Equivalent,30-40%,0-35,1,120,90,Withdrawn
2234,FFF,2013J,M,South East Region,A Level or Equivalent,30-40%,0-35,1,120,90,Withdrawn
